Date,Open,High,Low,Close,Adj Close,Volume
2003-09-03,21.141232,21.331165,20.337660,20.410711,16.385065,6806869
2003-09-04,20.410711,20.775970,19.899347,20.162334,16.185682,5857270
2003-09-05,20.732140,21.141232,20.264606,21.097399,16.936316,5747828
2003-09-08,20.878244,21.988632,20.717529,21.974024,17.640041,6250895
2003-09-09,22.134737,22.339281,21.126619,21.331165,17.123974,5563370
2003-09-10,21.155842,21.155842,20.016232,20.089283,16.127033,5678699
2003-09-11,19.738632,20.279219,19.431814,19.431814,15.599239,5185899
2003-09-12,20.206165,20.352270,19.066557,19.241880,15.446767,7043892
2003-09-15,19.402594,19.753244,19.271101,19.373375,15.552327,4792412
2003-09-16,19.256491,19.461037,19.066557,19.461037,15.622699,5485001
2003-09-17,19.957788,20.352270,19.753244,20.147724,16.173946,5894299
2003-09-18,20.162334,20.162334,19.139606,19.650970,15.775171,6378270
2003-09-19,19.767855,19.782465,19.198050,19.344152,15.528869,3954994
2003-09-22,19.066557,19.066557,17.970776,18.116880,14.543652,5815862
2003-09-23,18.233763,18.540583,17.561686,18.423698,14.789960,5880610
2003-09-24,18.555193,18.905842,18.087660,18.131491,14.555382,3945001
2003-09-25,17.620127,17.999996,17.371752,17.737009,14.238703,6370946
2003-09-26,17.386360,17.663958,16.860388,16.962660,13.617082,5554472
2003-09-29,16.831165,17.357140,16.334414,16.480516,13.230033,5496431
2003-09-30,16.801945,16.977270,16.334414,16.436686,13.194845,6851289
2003-10-01,16.451296,16.801945,16.202921,16.524347,13.265216,6119344
2003-10-02,16.904219,17.035711,16.699673,16.991880,13.640538,7964675
2003-10-03,17.576296,19.081165,17.415583,18.803570,15.094906,12017477
2003-10-06,18.993504,18.993504,18.160711,18.409088,14.778228,4630951
2003-10-07,18.423698,18.584414,17.912334,18.452919,14.813415,4828824
2003-10-08,18.409088,18.993504,18.277596,18.701296,15.012803,4995144
2003-10-09,18.599024,19.212660,18.350647,19.139606,15.364661,7245666
2003-10-10,19.022724,19.139606,18.379868,18.467529,14.825139,4454981
2003-10-13,18.628244,18.964283,18.350647,18.876621,15.153544,3738025
2003-10-14,18.993504,19.022724,18.146101,18.262983,14.660940,4518565
2003-10-15,19.358763,20.308439,19.285711,19.899347,15.974562,18769590
2003-10-16,19.694801,19.870127,19.241880,19.592529,15.728256,4863525
2003-10-17,19.884737,20.352270,19.694801,19.957788,16.021475,7094267
2003-10-20,19.811686,19.972401,19.475645,19.665581,15.786901,2754615
2003-10-21,19.913958,20.147724,19.782465,20.118504,16.150494,3317434
2003-10-22,20.176945,20.279219,19.680193,19.855516,15.939375,3546175
2003-10-23,19.051945,19.446426,18.847401,19.124996,15.352936,4707951
2003-10-24,19.124996,19.504868,18.803570,19.271101,15.470222,2357706
2003-10-27,19.358763,19.607140,18.993504,19.329542,15.517139,2726963
2003-10-28,19.694801,21.038958,19.607140,20.965906,16.830757,8192048
2003-10-29,21.491880,21.696424,21.053568,21.462660,17.229536,8853084
2003-10-30,21.433437,21.769478,21.185062,21.623373,17.358555,5011297
2003-10-31,21.608763,22.090906,21.462660,21.813309,17.511030,4817052
2003-11-03,22.061686,23.113632,21.988632,23.113632,18.554886,6021537
2003-11-04,23.186686,23.435062,22.631491,23.025970,18.484512,5163723
2003-11-05,22.865255,23.025970,22.426945,22.602268,18.144379,3738915
2003-11-06,22.909088,24.019478,22.573050,23.785711,19.094406,7250252
2003-11-07,24.107140,24.384737,23.420450,23.654217,18.988848,6246856
2003-11-10,23.376619,23.654217,22.909088,22.952919,18.425873,3508873
2003-11-11,22.499996,22.733763,22.207788,22.646101,18.179567,5145585
2003-11-12,22.719152,23.405842,22.660711,23.172075,18.601799,4250126
2003-11-13,23.931814,24.077919,22.938309,23.186686,18.613531,7126231
2003-11-14,22.938309,23.084412,22.339281,22.426945,18.003633,5635237
2003-11-17,21.886360,22.047075,21.623373,21.696424,17.417196,4858392
2003-11-18,21.988632,22.163958,21.389606,21.506491,17.264721,5403689
2003-11-19,21.068178,21.389606,20.849024,21.360386,17.147434,5291098
2003-11-20,21.740257,21.813309,21.185062,21.535711,17.288181,5916201
2003-11-21,21.345776,22.105516,21.345776,21.769478,17.475840,6375258
2003-11-24,22.032463,22.777594,21.944801,22.777594,18.285120,3272055
2003-11-25,23.230516,23.800322,23.084412,23.727268,19.047491,7113637
2003-11-26,23.478893,23.800322,22.952919,22.952919,18.425873,3648089
2003-11-27,23.069801,23.274347,22.719152,23.186686,18.613531,1357527
2003-11-28,23.157463,23.449673,22.719152,23.025970,18.484512,2449147
2003-12-01,23.420450,23.712660,23.259737,23.376619,18.766005,3115112
2003-12-02,23.595776,24.092529,23.288958,23.464281,18.836380,5059140
2003-12-03,23.449673,24.165581,23.391230,24.165581,19.399355,5601357
2003-12-04,24.107140,24.896099,23.961035,24.297073,19.504911,6160206
2003-12-05,23.887983,24.121750,23.025970,23.215906,18.636988,5472886
2003-12-08,22.850645,22.909088,22.470776,22.748373,18.261667,4252590
2003-12-09,23.011360,23.347399,22.573050,22.587660,18.132650,2944275
2003-12-10,22.353893,22.412334,21.521101,21.681814,17.405472,6897900
2003-12-11,21.915581,22.397724,21.696424,22.237009,17.851160,4470860
2003-12-12,22.719152,22.836037,22.280842,22.441555,18.015366,3033321
2003-12-15,23.157463,23.551945,22.499996,22.616880,18.156107,5827839
2003-12-16,22.295450,22.412334,21.696424,21.696424,17.417196,4385852
2003-12-17,21.842529,21.900970,21.228893,21.594152,17.335093,4053554
2003-12-18,21.594152,22.324673,21.506491,22.207788,17.827705,3945822
2003-12-19,22.426945,22.514606,22.076296,22.412334,17.991905,3116139
2003-12-22,22.061686,22.470776,22.061686,22.061686,17.710417,2203911
2003-12-23,22.266230,22.456165,22.090906,22.426945,18.003633,1227619
2003-12-24,22.733763,22.865255,22.646101,22.865255,18.355494,497591
2003-12-25,22.865255,22.865255,22.865255,22.865255,18.355494,0
2003-12-26,22.865255,22.865255,22.865255,22.865255,18.355494,0
2003-12-29,23.303568,23.449673,23.172075,23.391230,18.777733,2309794
2003-12-30,23.478893,23.712660,23.435062,23.610386,18.953663,1834585
2003-12-31,23.683437,23.683437,22.894478,22.967529,18.437597,1263689
2004-01-01,22.967529,22.967529,22.967529,22.967529,18.437597,0
2004-01-02,23.362009,23.887983,23.274347,23.873373,19.164782,1940537
2004-01-05,23.814932,24.063309,23.581165,23.668827,19.000580,3746238
2004-01-06,24.107140,24.209412,23.610386,23.873373,19.164782,3094989
2004-01-07,23.946424,24.560061,23.814932,23.931814,19.211697,5644545
2004-01-08,24.472399,25.378242,24.355516,24.998373,20.067896,8194580
2004-01-09,25.232140,25.991879,25.042204,25.538958,20.501856,7533201
2004-01-12,25.129866,25.378242,24.939932,25.202917,20.232096,4377980
2004-01-13,25.568178,26.181814,25.129866,25.275970,20.290745,6755115
2004-01-14,25.275970,25.349022,24.633114,25.275970,20.290745,6665599
2004-01-15,24.282463,24.983763,24.034086,24.487009,19.657389,12329652
2004-01-16,24.866880,25.758114,24.866880,25.568178,20.525318,6579154
2004-01-19,25.933437,25.933437,25.012983,25.334412,20.337656,2884043
2004-01-20,25.553568,25.860386,25.129866,25.159086,20.196911,4159848
2004-01-21,25.319801,25.378242,24.428568,24.633114,19.774675,4382361
2004-01-22,25.012983,25.056814,24.063309,24.107140,19.352442,4388247
2004-01-23,24.297073,24.618504,23.829542,23.902594,19.188238,4820542
2004-01-26,23.581165,23.873373,23.318178,23.508114,18.871561,5433462
2004-01-27,23.887983,24.326296,23.376619,23.420450,18.801188,7075992
2004-01-28,23.522724,23.990255,23.230516,23.595776,18.941933,5162149
2004-01-29,23.099024,23.376619,22.646101,22.792204,18.296852,6448904
2004-01-30,22.938309,23.201296,22.587660,22.587660,18.132650,4603573
2004-02-02,22.850645,23.142855,22.646101,22.806814,18.308582,4653880
2004-02-03,22.514606,22.952919,22.324673,22.456165,18.027092,5592322
2004-02-04,22.470776,22.704542,21.711037,21.769478,17.475840,7513489
2004-02-05,21.696424,22.353893,21.696424,21.959412,17.628309,5234973
2004-02-06,22.339281,22.850645,22.207788,22.836037,18.332043,4910273
2004-02-09,23.201296,23.405842,22.879868,22.982140,18.449326,4248210
2004-02-10,22.850645,22.865255,22.397724,22.543827,18.097466,3323457
2004-02-11,22.573050,23.128242,22.558437,22.616880,18.156107,3970257
2004-02-12,22.909088,22.967529,22.353893,22.646101,18.179567,4625613
2004-02-13,22.499996,22.836037,22.222399,22.353893,17.944986,5193770
2004-02-16,22.397724,22.777594,22.397724,22.733763,18.249937,1667717
2004-02-17,23.084412,23.741880,22.938309,23.741880,19.059227,7525536
2004-02-18,23.741880,23.814932,23.449673,23.581165,18.930204,4659219
2004-02-19,23.961035,24.764606,23.800322,24.034086,19.293800,8886553
2004-02-20,23.493504,23.522724,22.704542,22.923698,18.402412,7486522
2004-02-23,23.025970,23.157463,22.251619,22.383114,17.968449,4150745
2004-02-24,21.900970,22.426945,21.258114,21.681814,17.405472,9141509
2004-02-25,21.842529,21.959412,21.535711,21.827919,17.522758,5781297
2004-02-26,22.295450,22.426945,21.711037,21.944801,17.616585,5610528
2004-02-27,22.207788,22.310062,21.696424,21.696424,17.417196,3838159
2004-03-01,21.696424,21.813309,21.272724,21.535711,17.288181,5562959
2004-03-02,22.003244,22.733763,21.915581,22.573050,18.120922,8175826
2004-03-03,22.485386,22.836037,22.061686,22.383114,17.968449,5809154
2004-03-04,22.470776,22.777594,22.397724,22.689932,18.214750,3800104
2004-03-05,22.646101,23.142855,22.280842,22.558437,18.109192,6621863
2004-03-08,22.704542,22.894478,22.310062,22.777594,18.285120,2470639
2004-03-09,22.134737,22.163958,21.374996,21.594152,17.335093,10142920
2004-03-10,21.564932,22.047075,21.243504,21.886360,17.569670,5925989
2004-03-11,21.199673,21.535711,20.688309,20.980516,16.842489,9478735
2004-03-12,20.790581,21.769478,20.790581,21.360386,17.147434,6185188
2004-03-15,21.477270,21.521101,20.206165,20.366880,16.349882,5152361
2004-03-16,20.176945,20.849024,20.176945,20.732140,16.643103,5663162
2004-03-17,21.258114,21.535711,20.980516,21.462660,17.229536,4234351
2004-03-18,21.667206,21.696424,20.673698,20.746750,16.654829,6330564
2004-03-19,20.878244,20.892855,19.913958,20.396101,16.373337,8582249
2004-03-22,19.826296,19.913958,19.066557,19.548698,15.693070,6844376
2004-03-23,19.621750,20.235388,19.534088,19.855516,15.939375,5082958
2004-03-24,20.074673,20.293827,19.504868,20.118504,16.150494,5227171
2004-03-25,20.454542,21.521101,20.381491,21.433437,17.206078,7957283
2004-03-26,21.915581,22.047075,21.448050,21.696424,17.417196,7228897
2004-03-29,21.857140,22.353893,21.725645,22.222399,17.839432,4663257
2004-03-30,22.339281,22.412334,21.374996,21.681814,17.405472,5472818
2004-03-31,21.769478,22.149347,21.667206,21.784088,17.487568,3764992
2004-04-01,21.988632,22.339281,21.740257,22.134737,17.769058,3848836
2004-04-02,22.207788,23.055191,21.900970,22.909088,18.390682,7200014
2004-04-05,23.288958,23.435062,22.865255,23.215906,18.636988,4534445
2004-04-06,23.362009,23.449673,22.280842,22.646101,18.179567,5833315
2004-04-07,22.646101,22.879868,22.266230,22.456165,18.027092,3499975
2004-04-08,22.719152,23.025970,22.499996,22.573050,18.120922,3361717
2004-04-09,22.573050,22.573050,22.573050,22.573050,18.120922,0
2004-04-12,22.573050,22.573050,22.573050,22.573050,18.120922,0
2004-04-13,22.894478,23.274347,22.748373,23.274347,18.683903,5017457
2004-04-14,22.646101,22.719152,22.105516,22.485386,18.050552,5307114
2004-04-15,22.412334,22.441555,21.345776,21.418827,17.194349,7013913
2004-04-16,21.228893,21.681814,20.790581,21.228893,17.041874,6740204
2004-04-19,21.228893,21.696424,21.185062,21.550322,17.299910,3070007
2004-04-20,21.915581,22.134737,21.594152,21.681814,17.405472,3892230
2004-04-21,21.185062,21.331165,20.717529,20.892855,16.772114,12406994
2004-04-22,20.819801,20.951296,20.235388,20.629868,16.561001,8608258
2004-04-23,20.819801,21.155842,20.542206,20.790581,16.690018,6468411
2004-04-26,20.805193,21.681814,20.790581,20.819801,16.713470,4190785
2004-04-27,20.688309,20.965906,20.556814,20.644478,16.572727,4075661
2004-04-28,20.483763,20.571426,20.016232,20.060062,16.103577,6161301
2004-04-29,19.987009,19.987009,19.095776,19.300322,15.493684,10275907
2004-04-30,19.095776,19.475645,18.905842,19.402594,15.575782,5442566
2004-05-03,19.139606,19.957788,19.139606,19.840906,15.927647,3771426
2004-05-04,19.563309,19.709414,19.285711,19.504868,15.657881,4972284
2004-05-05,19.504868,19.840906,19.344152,19.694801,15.810355,4261556
2004-05-06,19.709414,19.709414,18.613634,18.701296,15.012803,7119318
2004-05-07,18.993504,19.548698,18.730516,19.358763,15.540600,8268911
2004-05-10,18.482140,19.051945,18.452919,18.525970,14.872057,4898295
2004-05-11,18.876621,19.431814,18.832788,19.387983,15.564049,5094868
2004-05-12,19.417206,19.592529,18.555193,18.642855,14.965891,6457871
2004-05-13,18.803570,19.344152,18.701296,19.314932,15.505410,5601288
2004-05-14,19.198050,19.534088,18.905842,19.022724,15.270835,7606574
2004-05-17,18.555193,18.730516,18.116880,18.701296,15.012803,6045424
2004-05-18,18.876621,19.110388,18.555193,19.066557,15.306020,3589364
2004-05-19,19.504868,19.855516,19.387983,19.694801,15.810355,6480731
2004-05-20,19.358763,19.417206,19.066557,19.344152,15.528869,2247784
2004-05-21,19.431814,19.665581,19.066557,19.300322,15.493684,4407754
2004-05-24,19.446426,19.855516,19.402594,19.548698,15.693070,3317844
2004-05-25,19.504868,19.592529,19.344152,19.563309,15.704803,2962139
2004-05-26,20.118504,20.206165,19.957788,20.016232,16.068388,4499469
2004-05-27,20.162334,20.951296,20.133114,20.790581,16.690018,6839106
2004-05-28,21.112009,21.345776,20.571426,20.790581,16.690018,4339378
2004-05-31,20.863632,21.155842,20.746750,20.980516,16.842489,1029130
2004-06-01,21.068178,21.112009,20.410711,20.498375,16.455437,3066859
2004-06-02,20.629868,20.819801,20.206165,20.264606,16.267776,3174590
2004-06-03,20.089283,20.308439,19.767855,19.957788,16.021475,4385167
2004-06-04,20.235388,20.644478,20.191555,20.235388,16.244326,5495678
2004-06-07,20.571426,20.775970,20.542206,20.702919,16.619638,3454665
2004-06-08,20.951296,20.965906,20.586037,20.849024,16.736931,4090788
2004-06-09,20.775970,20.892855,20.425322,20.483763,16.443710,3590596
2004-06-10,20.556814,20.571426,20.279219,20.396101,16.373337,3334134
2004-06-11,20.323050,20.396101,19.884737,19.928568,15.998017,2495690
2004-06-14,19.884737,19.884737,19.110388,19.256491,15.458494,5197397
2004-06-15,19.212660,19.797075,19.095776,19.636360,15.763443,6848825
2004-06-16,19.650970,19.724024,19.402594,19.431814,15.599239,3184857
2004-06-17,19.490257,19.592529,18.847401,18.876621,15.153544,3689361
2004-06-18,18.759737,19.124996,18.540583,18.993504,15.247380,4731085
2004-06-21,19.154219,19.446426,19.037334,19.256491,15.458494,3383756
2004-06-22,19.081165,19.314932,19.037334,19.139606,15.364661,4583725
2004-06-23,19.358763,19.636360,19.329542,19.373375,15.552327,4793165
2004-06-24,19.724024,20.235388,19.709414,20.045452,16.091848,4835600
2004-06-25,19.767855,20.191555,19.650970,20.176945,16.197407,3093210
2004-06-28,20.147724,20.586037,19.913958,20.308439,16.302967,3586078
2004-06-29,20.074673,20.337660,19.987009,20.293827,16.291235,2987874
2004-06-30,20.483763,20.659088,20.323050,20.323050,16.314690,4189279
2004-07-01,20.702919,20.922075,20.089283,20.308439,16.302967,7309183
2004-07-02,20.089283,20.235388,19.534088,19.870127,15.951102,7155320
2004-07-05,19.738632,19.782465,19.519478,19.607140,15.739987,1652249
2004-07-06,19.680193,19.753244,19.139606,19.227270,15.435037,4092430
2004-07-07,19.285711,19.373375,18.891232,19.008114,15.259106,5356189
2004-07-08,19.037334,19.402594,18.745127,19.373375,15.552327,6116880
2004-07-09,19.139606,19.534088,19.037334,19.534088,15.681340,2909163
2004-07-12,19.285711,19.402594,18.672075,18.730516,15.036261,7118565
2004-07-13,18.993504,19.154219,18.745127,19.022724,15.270835,4486054
2004-07-14,18.964283,19.051945,18.160711,18.204542,14.614025,14041858
2004-07-15,17.678570,17.839283,17.167206,17.196426,13.804745,16751779
2004-07-16,17.386360,17.926945,17.386360,17.561686,14.097959,9839027
2004-07-19,17.678570,17.678570,17.211037,17.327919,13.910297,5446878
2004-07-20,17.342529,17.766232,17.196426,17.707788,14.215247,5390274
2004-07-21,18.146101,18.511360,18.073050,18.189932,14.602294,10614365
2004-07-22,17.517855,17.678570,17.137983,17.240257,13.839927,8011697
2004-07-23,17.459414,17.590906,16.948050,17.196426,13.804745,6127489
2004-07-26,16.933439,17.137983,16.363634,16.392855,13.159659,7475297
2004-07-27,16.568178,16.758114,16.392855,16.480516,13.230033,5534281
2004-07-28,16.685062,16.977270,16.144478,16.305193,13.089287,8015050
2004-07-29,16.378244,17.079542,16.305193,16.977270,13.628808,6402567
2004-07-30,17.167206,17.415583,16.801945,17.342529,13.922029,6220368
2004-08-02,17.137983,17.225647,16.743504,17.035711,13.675726,3772316
2004-08-03,17.123375,17.167206,16.568178,16.626621,13.347320,5129706
2004-08-04,16.349024,16.465906,16.173698,16.319803,13.101017,8519486
2004-08-05,16.582790,16.933439,16.451296,16.524347,13.265216,5354478
2004-08-06,16.217529,16.451296,15.939933,16.027596,12.866442,9047398
2004-08-09,15.925322,16.100647,15.676946,16.071426,12.901626,4705487
2004-08-10,15.925322,16.363634,15.852270,16.261360,13.054099,5249894
2004-08-11,16.100647,16.100647,14.975647,15.633114,12.549764,12123497
2004-08-12,15.779218,15.823049,14.902595,15.136361,12.150988,10031219
2004-08-13,14.902595,15.545452,14.771102,15.267855,12.256545,8150707
2004-08-16,15.224024,15.633114,15.004868,15.589283,12.514580,4728279
2004-08-17,15.545452,15.939933,15.326296,15.749998,12.643595,5595813
2004-08-18,15.983764,16.100647,15.530842,15.910712,12.772613,5607174
2004-08-19,16.349024,16.553570,16.159088,16.275970,13.065828,9878040
2004-08-20,16.217529,16.217529,15.779218,15.808439,12.690511,5599577
2004-08-23,16.188309,16.553570,16.042206,16.538958,13.276948,4411176
2004-08-24,16.480516,16.743504,16.144478,16.232140,13.030643,4427808
2004-08-25,16.349024,16.407465,15.793829,16.012985,12.854714,5516280
2004-08-26,16.349024,16.392855,16.042206,16.261360,13.054099,4666269
2004-08-27,16.086037,16.290583,15.881491,15.998374,12.842985,5341336
2004-08-30,16.056816,16.144478,15.881491,15.910712,12.772613,1339731
2004-08-31,15.647725,15.764608,15.311686,15.340907,12.315190,4645325
2004-09-01,15.501621,15.939933,15.501621,15.823049,12.702239,5067969
2004-09-02,15.764608,15.866881,15.443179,15.808439,12.690511,4941484
2004-09-03,15.194803,15.545452,14.975647,15.180192,12.186173,10786572
2004-09-06,15.224024,15.560062,15.224024,15.501621,12.444207,2737983
2004-09-07,15.443179,15.676946,15.311686,15.457790,12.409020,6742463
2004-09-08,15.487011,15.676946,15.428569,15.560062,12.491121,5424565
2004-09-09,15.413959,15.457790,14.172076,15.282465,12.268274,32845945
2004-09-10,15.589283,16.173698,15.487011,16.100647,12.925087,10647013
2004-09-13,16.290583,16.918829,16.275970,16.860388,13.534982,8142152
2004-09-14,16.728893,16.889608,16.509739,16.758114,13.452880,6351576
2004-09-15,16.655842,16.831165,16.246752,16.349024,13.124475,6191553
2004-09-16,16.232140,16.495127,16.202921,16.465906,13.218304,4099138
2004-09-17,16.261360,16.597401,16.159088,16.465906,13.218304,4922798
2004-09-20,16.582790,16.904219,16.159088,16.743504,13.441152,5362691
2004-09-21,16.655842,17.094152,16.597401,17.050322,13.687451,7967208
2004-09-22,16.948050,17.240257,16.655842,16.743504,13.441152,6741710
2004-09-23,16.524347,16.582790,16.275970,16.334414,13.112745,6532338
2004-09-24,16.349024,16.553570,16.202921,16.363634,13.136203,4021453
2004-09-27,16.173698,16.188309,15.764608,15.998374,12.842985,5013693
2004-09-28,15.808439,15.939933,15.530842,15.618504,12.538035,6262804
2004-09-29,15.326296,15.457790,14.712660,15.150972,12.162715,12872895
2004-09-30,15.253244,15.530842,14.990257,15.136361,12.150988,8425580
2004-10-01,15.267855,15.808439,15.267855,15.662335,12.573221,6416599
2004-10-04,16.115257,16.465906,16.100647,16.349024,13.124475,6517896
2004-10-05,16.217529,16.436686,16.071426,16.246752,13.042373,5260709
2004-10-06,16.217529,16.524347,16.027596,16.071426,12.901626,4700422
2004-10-07,16.290583,16.378244,16.202921,16.217529,13.018913,4395502
2004-10-08,16.086037,16.188309,15.720777,15.793829,12.678782,5924688
2004-10-11,15.749998,15.852270,15.311686,15.370127,12.338649,5221764
2004-10-12,15.282465,15.340907,14.829543,14.990257,12.033699,4251906
2004-10-13,15.487011,15.691556,15.092530,15.647725,12.561493,17476880
2004-10-14,15.370127,15.618504,15.238634,15.282465,12.268274,6226597
2004-10-15,15.136361,15.603894,15.121751,15.516231,12.455934,6216604
2004-10-18,15.472400,15.487011,15.107140,15.194803,12.197904,3340636
2004-10-19,15.413959,15.706166,15.413959,15.530842,12.467665,4103108
2004-10-20,15.194803,15.399348,15.150972,15.340907,12.315190,4064436
2004-10-21,15.501621,15.896101,15.297076,15.881491,12.749153,5884990
2004-10-22,15.998374,16.100647,15.837660,15.939933,12.796068,7989931
2004-10-25,15.574673,15.983764,15.545452,15.837660,12.713968,5230456
2004-10-26,15.852270,15.925322,15.472400,15.574673,12.502849,4122409
2004-10-27,15.633114,15.823049,15.428569,15.793829,12.678782,3297311
2004-10-28,16.027596,16.524347,16.027596,16.451296,13.206573,9398176
2004-10-29,16.305193,16.582790,16.246752,16.319803,13.101017,4002426
2004-11-01,16.144478,16.422075,16.144478,16.261360,13.054099,1902755
2004-11-02,16.246752,16.392855,16.115257,16.378244,13.147932,4988231
2004-11-03,16.524347,16.655842,16.232140,16.407465,13.171390,5391232
2004-11-04,16.246752,16.319803,16.042206,16.275970,13.065828,5242639
2004-11-05,16.524347,17.254868,16.378244,16.933439,13.593623,10342093
2004-11-08,16.904219,17.459414,16.874996,17.342529,13.922029,6115032
2004-11-09,17.254868,17.488634,17.167206,17.371752,13.945487,4658466
2004-11-10,17.313309,17.590906,17.123375,17.196426,13.804745,3801199
2004-11-11,17.152596,17.313309,16.743504,17.313309,13.898573,4361896
2004-11-12,17.751621,17.941557,17.415583,17.620127,14.144875,13065224
2004-11-15,17.824673,17.853893,17.517855,17.663958,14.180062,3351108
2004-11-16,17.620127,17.810062,17.386360,17.532465,14.074501,3225444
2004-11-17,17.547075,18.043827,17.488634,18.029219,14.473280,5904497
2004-11-18,17.795452,18.058439,17.620127,17.912334,14.379453,8651994
2004-11-19,18.073050,18.189932,17.459414,17.517855,14.062773,7844487
2004-11-22,17.342529,17.342529,17.006491,17.211037,13.816469,4002357
2004-11-23,17.459414,17.459414,17.035711,17.079542,13.710911,4953872
2004-11-24,17.225647,17.225647,16.845778,16.933439,13.593623,3560275
2004-11-25,16.948050,17.137983,16.772724,17.137983,13.757827,2936403
2004-11-26,17.094152,17.108765,16.933439,17.050322,13.687451,1657656
2004-11-29,17.108765,17.576296,17.094152,17.181816,13.793015,3474445
2004-11-30,17.094152,17.254868,16.714283,16.860388,13.534982,3954857
2004-12-01,16.772724,17.079542,16.641232,17.079542,13.710911,4696110
2004-12-02,17.313309,17.634739,17.152596,17.561686,14.097959,6621863
2004-12-03,18.116880,18.204542,17.868504,18.087660,14.520198,9254716
2004-12-06,17.956165,18.087660,17.853893,18.043827,14.485009,3329822
2004-12-07,17.985388,18.379868,17.985388,18.248375,14.649210,2837980
2004-12-08,17.883114,18.087660,17.649347,17.737009,14.238703,3815641
2004-12-09,17.517855,17.517855,17.021101,17.152596,13.769557,6861419
2004-12-10,17.327919,17.386360,17.137983,17.342529,13.922029,3221132
2004-12-13,17.386360,17.459414,17.269478,17.357140,13.933756,1815352
2004-12-14,17.459414,17.590906,17.327919,17.532465,14.074501,1684554
2004-12-15,17.678570,17.751621,17.532465,17.547075,14.086230,2474746
2004-12-16,17.532465,17.649347,17.415583,17.561686,14.097959,2790275
2004-12-17,17.503244,17.517855,17.137983,17.137983,13.757827,3691277
2004-12-20,17.240257,17.240257,16.831165,16.860388,13.534982,3354051
2004-12-21,16.801945,16.991880,16.743504,16.962660,13.617082,2654070
2004-12-22,17.167206,17.167206,16.918829,17.123375,13.746098,2067570
2004-12-23,17.021101,17.123375,16.831165,17.079542,13.710911,2091114
2004-12-24,17.050322,17.094152,16.962660,17.035711,13.675726,222239
2004-12-27,17.021101,17.035711,16.874996,16.962660,13.617082,819416
2004-12-28,17.006491,17.064932,16.904219,16.948050,13.605354,942753
2004-12-29,16.962660,17.064932,16.714283,17.064932,13.699183,1977086
2004-12-30,16.962660,17.240257,16.962660,17.152596,13.769557,896417
2004-12-31,17.079542,17.254868,17.079542,17.254868,13.851657,403959
2005-01-03,17.181816,17.561686,17.181816,17.327919,13.910297,2798899
2005-01-04,17.167206,17.342529,16.977270,17.006491,13.652268,2989243
2005-01-05,16.874996,16.918829,16.465906,16.524347,13.265216,6070064
2005-01-06,16.465906,16.568178,16.319803,16.495127,13.241759,5493146
2005-01-07,16.392855,16.480516,16.173698,16.422075,13.183119,4221380
2005-01-10,16.436686,16.655842,16.261360,16.655842,13.370777,3478415
2005-01-11,16.553570,16.699673,16.305193,16.349024,13.124475,5167487
2005-01-12,16.787334,16.889608,16.524347,16.597401,13.323863,8827828
2005-01-13,16.831165,16.918829,16.699673,16.787334,13.476334,4292630
2005-01-14,16.948050,17.167206,16.787334,17.108765,13.734367,5464057
2005-01-17,17.313309,17.415583,17.254868,17.327919,13.910297,3022507
2005-01-18,17.240257,17.313309,17.006491,17.123375,13.746098,4722393
2005-01-19,16.582790,17.079542,16.538958,16.845778,13.523251,9403378
2005-01-20,16.612009,16.787334,16.392855,16.728893,13.429421,4959211
2005-01-21,16.728893,16.889608,16.597401,16.831165,13.511523,3841102
2005-01-24,16.641232,16.904219,16.612009,16.714283,13.417691,4115496
2005-01-25,16.612009,17.021101,16.524347,16.991880,13.640538,4937993
2005-01-26,17.035711,17.167206,16.831165,16.874996,13.546706,3813930
2005-01-27,17.094152,17.824673,16.962660,17.824673,14.309076,10826201
2005-01-28,17.883114,18.131491,17.693178,17.839283,14.320804,6841228
2005-01-31,18.043827,18.336037,18.014608,18.306814,14.696123,4376064
2005-02-01,18.306814,18.525970,18.160711,18.496750,14.848598,4500085
2005-02-02,18.555193,18.657465,18.248375,18.599024,14.930699,5575690
2005-02-03,18.511360,18.599024,18.087660,18.116880,14.543652,3990243
2005-02-04,18.219152,18.730516,18.116880,18.686686,15.001075,4057729
2005-02-07,19.081165,19.241880,18.993504,19.183439,15.399854,5312247
2005-02-08,19.198050,19.241880,18.788958,19.212660,15.423308,4899801
2005-02-09,19.168827,19.198050,18.905842,19.008114,15.259106,4033979
2005-02-10,18.847401,19.110388,18.701296,18.862009,15.141818,3515923
2005-02-11,18.891232,19.548698,18.876621,19.431814,15.599239,3739325
2005-02-14,19.650970,20.220776,19.548698,20.118504,16.150494,8344131
2005-02-15,20.162334,20.352270,19.899347,20.279219,16.279510,5791085
2005-02-16,20.030842,20.147724,19.665581,19.797075,15.892459,5809154
2005-02-17,19.870127,20.220776,19.724024,19.899347,15.974562,3875530
2005-02-18,19.753244,19.928568,19.592529,19.913958,15.986290,3407575
2005-02-21,20.001619,20.074673,19.797075,19.943178,16.009747,1746223
2005-02-22,19.870127,20.206165,19.504868,20.089283,16.127033,4845251
2005-02-23,19.870127,20.571426,19.811686,20.308439,16.302967,5540236
2005-02-24,20.176945,20.352270,20.001619,20.118504,16.150494,3942811
2005-02-25,20.425322,20.761360,20.352270,20.673698,16.596188,4408438
